"","author.ID","paper.ID","coauthor.names","paper.title","journal.title","author.names"
"18","10","12","D Padua, S Midkiff","Basic Compiler Algorithms for Parallel Programs ","PPOPP Principles Practice of Parallel Programming","J Lee"
"19","10","6","S Midkiff, D Padua","A Constant Propagation Algorithm for Explicitly Parallel Programs"," International Journal of Parallel Programming","J Lee"
"20","10","13","D Padua, S Midkiff","Concurrent Static Single Assignment Form and Constant Propagation for Explicitly Parallel Programs ","LCPC Languages and Compilers for Parallel Computing","J Lee"
"21","10","7","D Padua","Hiding Relaxed Memory Consistency with a Compiler"," An extended version of IEEE Transactions Computers Special Issue Parallel Architectures and Compilation Techniques","J Lee"
"22","10","14","D Padua, S Midkiff","A Constant Propagation Algorithm for Explicitly Parallel Programs ","International Journal of Parallel Programming","J Lee"
"23","10","8","","Hiding the Java Memory Model with Compilers"," Technical Report MSU CSE Presented the OOPSLA Conference Object Oriented Programming Systems Languages and Applications workshop Revising the Java Thread Specification Department of Computer Science and Engineering State University","J Lee"
"24","10","15","D Padua","Hiding Relaxed Memory Consistency with Compilers ","IEEE PACT Parallel Computing Technologies","J Lee"
"25","10","9","D Padua","Parallel Static Single Assignment Form and Constant Propagation for Explicitly Parallel Programs"," Proceedings of the HPCA International Symposium High Performance Computer Architecture Workshop Interaction between Compilers and Computer Architectures San Antonio","J Lee"
"26","10","16","D Padua","Hiding Relaxed Memory Consistency with a Compiler ","IEEE Trans Computers","J Lee"
"27","10","17","D Padua, J Hoeflinger, J Grout, L Rauchwerger, P Tu, R Doallo, R Eigenmann, T Lawrence, W Blume, W Pottenger, Y Paek","Parallel Programming with Polaris ","IEEE Computer","J Lee"
"28","10","18","D Padua, J Hoeflinger, J Grout, K Faigin, L Rauchwerger, P Petersen, P Tu, R Eigenmann, S Weatherford, T Lawrence, W Blume, W Pottenger, Y Paek","Restructuring Programs for High-Speed Computers with Polaris ","ICPP International Conference Parallel Processing Workshop","J Lee"
"29","10","19","Y Solihin, J Torrellas","Adaptively Mapping Code in an Intelligent Memory Architecture"," Proceedings of the Workshop Intelligent Memory Systems","J Lee"
"30","11","1","","Desiderata in Agent Architectures for Coordinating Multi-Agent Systems ","PRIMA International Workshop Multi Agents","J Lee"
"31","11","2","","Reactive-System Approaches to Agent Architectures ","ATAL Agent Theories Architectures and Languages","J Lee"
"32","11","3","E Durfee, V Lesser, D Corkill","Cooperative Distributed Problem Solving,","A Barr P Cohen and E Feigenbaum Wesley","J Lee"
"33","11","4","E Durfee, V Lesser, D Corkill","Distributed Problem Solving,","S Shapiro ed Encyclopedia of Artificial Intelligence second edition Wiley","J Lee"
"34","11","5","E Durfee, J Rosenschein","Distributed Problem Solving and Multi-Agent Systems: Comparisons and Examples ","Proceedings of the Thirteenth International Distributed Artificial Intelligence Workshop pages","J Lee"
"35","11","6","E Durfee, P Gmytrasiewicz","Overeager Reciprocal Rationality and Mixed Strategy Equilibria ","AAAI National Conference Artificial Intelligence","J Lee"
"36","11","20","S Yoo, Y Choi","Hierarchial Multi-agent Organization for Text Database Discovery ","PRIMA International Workshop Multi Agents","J Lee"
"37","11","7","E Durfee","On Explicit Plan Languages for Coordinating Multiagent Plan Execution ","ATAL Agent Theories Architectures and Languages","J Lee"
"38","11","8","E Durfee","Structured Circuit Semantics for Reactive Plan Execution Systems ","AAAI National Conference Artificial Intelligence","J Lee"
"39","11","9","E Durfee, M Huber, M Kurnow","TAIPE: Tactical Assistants for Interaction Planning and Execution ","Agents","J Lee"
"40","11","10","E Durfee, V Lesser, D Corkill","Trends in Cooperative Distributed Problem Solving ","IEEE Transactions Knowledge and Data Engineering KDE","J Lee"
"41","11","11","E Durfee","Blissful Ignorance: Knowing Just Enough to Coordinate Well ","Proceedings of the First International Conference Multi Agent Systems","J Lee"
"42","11","12","E Durfee","What Your Computer Really Needs to Know, You Learned in Kindergarten ","Proceedings of the Tenth National Conference Artificial Intelligence pages","J Lee"
"43","11","13","E Durfee","Planning in Distributed Artificial Intelligence,","G O Hare and N eds Foundations of Distributed Artificial Intelligence Wiley","J Lee"
"44","11","14","E Durfee","The Distributed Artificial Intelligence Melting Pot ","IEEE Transactions Systems Man and Cybernetics Special Issue Distributed Artificial Intelligence SMC","J Lee"
"45","11","15","D Kim","Handling Continuous-Valued Attributes in Decision Tree with Neural Network Modelling ","ECML European Conference Machine Learning","J Lee"
"46","11","16","D Kim","Instance-Based Method to Extract Rules from Neural Networks ","ICANN Int Conference Artificial Neural Networks","J Lee"
"47","11","17","D Kim","Rule Reduction over Numerical Attributes in Decision Tree Using Multilayer Perceptron ","PAKDD Pacific Asia Conference Knowledge Discovery and Data Mining","J Lee"
"48","11","18","","An Adaptable Dialog Interface Agent Using Meta-Rules ","FLAIRS The AI Research Society Conference Conference","J Lee"
"49","11","19","S Yoo, Y Choi","Hierarchically Organized Neural Net Agents for Distributed Web Information Retrieval ","COMPSAC International Computer Software and Applications Conference","J Lee"
"50","12","37","P Wong","Performance Analysis of a Pull-Based Parallel Video Server ","IEEE Trans Parallel Distrib Syst","J Lee"
"51","12","38","J Lee, Y Wong, J Lee","Recursive Patching An Efficient Technique for Multicast Video Streaming,","Proc th International Conference Information Systems ICEIS International Conference Information Systems Angers","J Lee"
"52","12","39","P Wong","Redundant Array of Inexpensive Servers RAIS for On-Demand Multimedia Services ","ICC International Conference Communications","J Lee"
"53","12","20","J Lee, J Lee","On a Unified Architecture for Video-on-Demand Services,","IEEE Transactions Multimedia","J Lee"
"54","12","21","J Lee, J Lee, P Wong","Performance Analysis of a Pull-Based Parallel Video Server,","IEEE Transactions Parallel and Distributed Systems","J Lee"
"55","12","22","J Lee, J Lee","Parallel Video Servers A Tutorial,","IEEE Multimedia","J Lee"
"56","12","23","J Lee, J Lee","Optimizing Channel Allocation in a Unified Video-on-Demand System,","IEEE Transactions Circuits and Systems for Video Technology","J Lee"
"57","12","40","P Wong","A Server Array Approach for Video-On-Demand Service on Local Area Networks ","INFOCOM The Conference Computer Communications","J Lee"
"58","12","24","J Lee, J Lee","Supporting Server-Level Fault Tolerance in Concurrent-Push-Based Parallel Video Servers,","IEEE Transactions Circuits and Systems for Video Technology","J Lee"
"59","12","41","P Wong","The Effect of Function Noise on GP Efficiency ","Evo Workshops","J Lee"
"60","12","25","J Lee, J Lee, W Leng","Study of a Server-less Architecture for Video-on-Demand Applications,","Proc IEEE International Conference Multimedia and Expo Lausanne","J Lee"
"61","12","42","Y Lee, P Wong","Designing a Server Array System for Multimedia World-Wide-Web Services,","Workshop Resource Management Computer Systems and Networks Eighth IEEE Symposium Parallel and Distributed Processing New Orleans","J Lee"
"62","12","26","J Lee, J Lee","Staggered Push - A Linearly Scalable Architecture for Push-Based Parallel Video Servers,","IEEE Transactions Multimedia","J Lee"
"63","12","43","Y Lee, P Wong","A Server Array Approach for Video-on-demand Service on Local Area Networks,","Proc IEEE INFOCOM The Conference Computer Communications","J Lee"
"64","12","27","J Lee, J Lee, J Lui","Automatic Recovery from Disk Failure in Continuous-Media Servers,","IEEE Transactions Parallel and Distributed Systems","J Lee"
"65","12","44","Y Lee, P Wong","Storage Rebuild for Automatic Failure Recovery in Video-on-Demand Servers,","Proc IEEE ISCE","J Lee"
"66","12","28","R Leung","Design and Analysis of a Fault-Tolerant Mechanism for a Server-Less Video-On-Demand System ","ICPADS International Conference Parallel and Distributed Systems","J Lee"
"67","12","29","J Lee, W Leung, J Lee","A Server-less Architecture for Building Scalable, Reliable, and Cost-Effective Video-on-demand Systems,","Internet Workshop Collaborative Computing Higher Education Peer to Peer and Beyond","J Lee"
"68","12","1","","Parallel Video Servers: A Tutorial ","IEEE MultiMedia","J Lee"
"69","12","2","J Lee, P Chan, J Lee","An Efficient Disk-Array-Based Server Design for a Multicast Video Streaming System,","Proc IEEE th International Conference Application specific Systems Architectures and Processors ASAP Hague","J Lee"
"70","12","3","C Chan","On Transmission Scheduling in a Server-Less Video-on-Demand System ","Euro Par","J Lee"
"71","12","4","J Lee, T Ho, J Lee","A Novel Redundant Data Update Algorithm for Fault-Tolerant Server-less Video-on-Demand Systems,","Proc High Performance Large Scale Computing HP LSC Conference Nottingham UK","J Lee"
"72","12","5","T Ho","A Row-Permutated Data Reorganization Algorithm for Growing Server-less Video-on-Demand Systems ","CCGRID","J Lee"
"73","12","10","J Lee, H Lai, J Lee, L Chen","A Monotonic-Decreasing Rate Scheduler for Variable-Bit-Rate Video Streaming,"," IEEE Transactions Circuits and Systems for Video Technology","J Lee"
"74","12","6","J Lee, T Ho, J Lee","A Row-Permutated Data Reorganization Algorithm for Server-less Video-on-Demand Systems,","Proc International Symposium Cluster Computing and the Grid","J Lee"
"75","12","11","J Lee, L Lam, J Lee, S Liew, W Wang","A Transparent Rate Adaptation Algorithm for Streaming Video over the Internet,","Proc th International Conference Advanced Information Networking and Applications AINA Advanced Information Networking and Applications Fukuoka","J Lee"
"76","12","7","T Ho","A Transpositional Redundant Data Update Algorithm for Growing Server-Less Video Streaming Systems ","Peer to Peer Computing","J Lee"
"77","12","12","J Lee, J Lee","Buffer Management and Dimensioning for a Pull-Based Parallel Video Server,","IEEE Transactions Circuits and Systems for Video Technology","J Lee"
"78","12","8","C Kong","Slice-and-Patch - An Algorithm to Support VBR Video Streaming in a Multicast-based Video-on-Demand System ","ICPADS International Conference Parallel and Distributed Systems","J Lee"
"79","12","13","J Lee, J Lee","Channel Folding An Algorithm to Improve Efficiency of Multicast Video-on-Demand Systems,"," IEEE Transactions Multimedia","J Lee"
"80","12","9","J Lee, H Lai, L Chen, J Lee","VBR Video Delivery Using Monotonic-Decreasing Rate Scheduling,","Proc IEEE International Symposium Circuits and Systems Sydney","J Lee"
"81","12","30","J Lee, W Liu, J Lee","Constrained Consonant Broadcasting A Generalized Periodic Broadcasting Scheme for Large Scale Video Streaming,","Proc IEEE International Conference Multimedia and Expo ICME U S A","J Lee"
"82","12","14","J Lee, J Lee","Concurrent Push - A Scheduling Algorithm for Push-Based Parallel Video Servers,","IEEE Transactions Circuits and Systems for Video Technology","J Lee"
"83","12","31","J Lui","Automatic Recovery from Disk Failure in Continuous-Media Servers ","IEEE Trans Parallel Distrib Syst","J Lee"
"84","12","15","J Lee, J Lee, W Leung","Design and Analysis of a Fault-Tolerant Mechanism for a Server-Less Video-On-Demand System,","Proc International Conference Parallel and Distributed Systems","J Lee"
"85","12","32","P Wong, Y Lee","Redundant Array of Inexpensive Servers Canada, June , , - ","ICC International Conference Communications","J Lee"
"86","12","16","J Lee, J Lee, P Wong","Design and Performance Evaluation of A Multimedia Web Server,","Journal of Visual Communication and Image Representation","J Lee"
"87","12","33","J Lee, H Sze, S Liew, J Lee, C Yip","A Multiplexing Scheme for H Voice-over-IP Applications,","IEEE Journal Selected Areas Communications","J Lee"
"88","12","17","J Lee, J Lee, C Lee","Design, Performance Analysis, and Implementation of a Super-Scalar Video-on-Demand System,","IEEE Transactions Circuits and Systems for Video Technology","J Lee"
"89","12","34","J Lee, H Sze, S Liew, J Lee","A Packet-Loss-Recovery Scheme for Continuous-Media Streaming over Internet,","IEEE Communications Letters","J Lee"
"90","12","18","J Lee, J Lee","UVoD A Unified Architecture for Video-on-Demand Services,","IEEE Communications Letters","J Lee"
"91","12","35","J Lee, K Wai, J Lee","Slice-and-Patch - An Algorithm to Support VBR Video Streaming in a Multicast-based Video-on-Demand System,","Journal of Information Science and Engineering","J Lee"
"92","12","19","J Lee, V Lee, J Lee","Improving UVoD System Efficiency with Batching,","Proc International Conference Software Telecommunications and Computer Networks SoftCOM Crotia","J Lee"
"93","12","36","J Lee, K Wai, J Lee","Slice-and-Patch - An Algorithm to Support VBR Video Streaming in a Multicast-based Video-on-Demand System,","Proc International Conference Parallel and Distributed Systems","J Lee"
"94","13","1","H Lee, J Kalagnanam, M Bichler","Winner Determination Algorithms for Electronic Auctions: A Framework Design ","EC ACM Conference Electronic Web","J Lee"
"95","13","2","H Lee, P Wang","A Visual One-Page Catalog Interface for Analytical Product Selection ","EC ACM Conference Electronic Web","J Lee"
"96","13","3","H Lee, P Wang","Design and Implementation of a Visual Online Product Catalog Interface ","ICEIS International Conference Information Systems","J Lee"
"97","13","4","M Podlaseck","Using a starfield visualization for analyzing product performance of online stores ","ACM Conference Electronic","J Lee"
"98","13","5","M Podlaseck","Visualization and Analysis of Clickstream Data of Online Stores with a Parallel Coordinate System ","EC ACM Conference Electronic Web","J Lee"
"99","13","6","E Schonberg, M Podlaseck, R Hoch","Visualization and Analysis of Clickstream Data of Online Stores for Understanding Web Merchandising ","Data Mining and Knowledge Discovery","J Lee"
"100","13","7","E Schonberg, M Podlaseck, R Hoch, S Gomory","Analysis and Visualization of Metrics for Online Merchandising ","WEBKDD","J Lee"
"101","13","8","S Lee, S Lee","A Framework of Winner Determination Algorithms for Internet Auctions ","Human Society Internet","J Lee"
"102","13","9","J Chung","Agent-Based Electronic Commerce: Opportunities and Challenges ","ISADS International Symposium Autonomous Decentralized Systems","J Lee"
"103","13","10","P Konana, S Ram","Updating Timestamp Interval for Dynamic Adjustment of Serialization Order in Optimistic Concurrency Control-Time Interval OCCTI Protocol ","Inf Process Lett","J Lee"
"104","13","11","NA ","ABSolute: An Information Visualization System for Decision Support in Sourcing ","International Journal of Image and Graphics","J Lee"
"105","14","1","D Shen, R Ma, W Xiong","Video Segment Indexing through Classification and Interactive View-Based Query ","ACCV Asian Conference Computer Vision","J Lee"
"106","14","2","L Huang, Q Li, W Xiong","Experimental Video Database Management System Based on Advanced Object-Oriented Techniques ","Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering","J Lee"
"107","14","3","M Ip, W Xiong","Net Comparison: A Fast and Effective Method for Classifying Image Sequences ","Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering","J Lee"
"108","14","4","R Ma, W Xiong","Novel Technique for Automatic Key Frame Computing ","Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering","J Lee"
"109","14","5","R Ma, W Xiong","Automatic video data structuring through shot partitioning and key-frame computing ","Mach Vis Appl","J Lee"
"110","14","6","W Xiong","Automatic Dominant Camera Motion Annotation for Video Retrieval ","Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering","J Lee"
"111","14","7","Q Li, W Xiong","VIMS: A Video Information Management System ","Multimedia Tools and Applications","J Lee"
"112","14","10","T Pong, Z Kato","Motion Compensated Color Video Classification Using Markov Random Fields ","ACCV Asian Conference Computer Vision","J Lee"
"113","14","8","Q Li","Dynamic Object Clustering for Video Database Manipulations ","VDB Visual Database Systems","J Lee"
"114","14","11","A Jain, G Sudhir","Automatic Classification of Tennis Video for High-Level Content-Based Retrieval ","CAIVD","J Lee"
"115","14","9","T Pong, Z Kato","Color image segmentation and parameter estimation in a markovian framework ","Pattern Recognition Letters","J Lee"
"116","15","10","D Kim, S Park","A Partitioned On-Chip Virtual Cache for Fast Processors,","Journal of Systems Architecture","J Lee"
"117","15","11","K Kong, M Kim","a Rate Regurating Scheme for Scheme for Scheduling Multimedia Systems,","IEICE Transactions Information and systems","J Lee"
"118","15","12","S Lee, I Jung","Buddy Coherence: An Adaptive Granularity Handling Scheme for Page-based DSM,","IEICE Transaction Information and Systems to be appeared","J Lee"
"119","15","13","S Lee, M Cho, H Yoon, S Eun, H Yoon, J Cho","Design and Implementation of a Multi-Threaded TMN Agent System"," International Workshop Parallel Computing Aizu","J Lee"
"120","15","30","Y Rhee","A Scalable Cache Coherent Architecture for Large-Scale Mesh-Connected Multiprocessors"," rd Int l Symp Parallel Architectures Algorithms and Network Taipei","J Lee"
"121","15","14","U Ramachandran","Locks, Directories, and Weak Memory: A Recipe for Scalable Shared Memory Multiprocessors"," Workshop Scalable Shared Memory Multiprocessor Serial","J Lee"
"122","15","31","Y Rhee","A Scalable Cache Coherent Scheme Exploiting Wormhole Routing Networks","Fifth International Symposium High Performance Computer Architecture","J Lee"
"123","15","15","I Lee, H Lee","An Analysis of Deadlock Detection Schemes in Multidatabase Systems"," th Intl Conf Parallel and Distributed Computing Systems Dijon","J Lee"
"124","15","32","A Siva, G Sha, U Ramachandran, H Venkat, M Multiprocessors",", International Symposium on Shared Memory Multiprocessors, Serial , Tokyo, - , ","NA","J Lee"
"125","15","16","H Lee","An Integrated Buffer management Scheme for Very Large Files,","International Journal of Computers and Application","J Lee"
"126","15","33","V Vellanki, N Harel, N Jeong, U Ramachandran","High Availability for Software DSM"," Eighth Workshop Scalable Shared Memory Multiprocessors Serial","J Lee"
"127","15","17","H Lee, I Lee, I Lee","Performance Comparison of Deadlock Schemes in Multidatabase Systems,","International Journal of Computer applications Technology","J Lee"
"128","15","34","H Yeom, I Kim","Analysis of buffer replacement policies for WWW proxy ","SAC Selected Areas Cryptography","J Lee"
"129","15","18","J Lee, J Lee, U Ramachandran","Performance Evaluation of Three Parallel Algorithms in Scalable Multiprocessors,","MIT Press","J Lee"
"130","15","35","K Yoon","Design of a System to Support Security Communication between a Web Proxy and a CGI Program Based on PKI ","ICPADS International Conference Parallel and Distributed Systems","J Lee"
"131","15","19","H Lee, M Kim","A Proportional-Share Scheduler for Multimedia Applications ","ICMCS International Conference Multimedia Computing and Systems","J Lee"
"132","15","36","H Yoon, H Yoon, J Cho, M Cho, S Lee, S Eun","Design and Implementation of a Multi-Threaded TMN Agent System ","ICPP International Conference Parallel Processing Workshops","J Lee"
"133","15","1","J Choi, H Lee","A Prefetching File System for WWW Servers"," Int l Symp Internet Technology","J Lee"
"134","15","2","I Jung, J Hyun, J Ma","Two-Phase Barrier: A Synchronization Primitive for Improving the Processor Utilization ","International Journal of Parallel Programming","J Lee"
"135","15","3","J Lee, D Kim, J Lee","A Virtual Cache Architecture for Retaining the Process Working Sets in a Multiprogramming Environment,","IEICE Transactions Information and Systems","J Lee"
"136","15","4","D Kim, E Kim","A Virtual Cache Scheme for Improving Cache-Affinity on Multiprogrammed Shared Memory Multiprocessors"," th Int l Conf High Performance Computing Systems and Applications Edmont","J Lee"
"137","15","5","D Kim","A Virtual-Physical On-Chip Cache for Shared Memory Multiprocessors ","Euro Par","J Lee"
"138","15","6","D Kim","A Virtual-Physical On-Chip Cache for Shared Memory Multiprocessors"," Passau","J Lee"
"139","15","7","I Kim, H Yeom","Analysis of Buffer Replacement Policies for WWW Proxy"," th Int l Conf Information Networking Tokyo","J Lee"
"140","15","8","M Kim, H Lee","A Proportional-Share Scheduler for Multimedia Applications"," Int l Conf Multimedia Computing and Systems","J Lee"
"141","15","9","D Kim","A Partitioned On-Chip Cache for Reducing Memory Access Latency on Shared Memory Multiprocessors"," th Int l Symp High Performance Computing","J Lee"
"142","15","20","U Ramachandran","Architectural Primitives for Scalable Shared Memory Multiprocessors"," ACM Symposium Parallel Algorithm and Architecture Serial Atlantic City","J Lee"
"143","15","21","J Lee, J Lee, U Ramachandran","A Recipe for Scalable Shared Memory Multiprocessors,","Workshop Shared Memory Multiprocessor","J Lee"
"144","15","22","J Lee, J Lee, U Ramachandran","Synchronization with Multiprocessor Cache,","Annual International Symposium Computer Architecture Serial","J Lee"
"145","15","23","J Ma, S Cho","Meta-data Update Policy in a Flash Memory File System ","Journal of Research and Practice Information Technology","J Lee"
"146","15","24","J Lee, U Ramachandran, J Lee","Cache-based Synchronization in Shared Memory Multiprocessors,","Journal of Parallel and Distributed System","J Lee"
"147","15","25","U Ramachandran","Architectural Primitives for a Scalable Shared Memory Multiprocessor ","SPAA ACM Symposium Parallel Algorithms and Architectures","J Lee"
"148","15","26","U Ramachandran","Synchronization with Multiprocessor Caches ","ISCA International Symposium Computer Architecture","J Lee"
"149","15","27","Y Rhee","Locks, Directories, and Synchronization in Shared Memory Multiprocessors,","Kluwer Academic Press","J Lee"
"150","15","28","Y Rhee","A Prefetching Scheme for Image Computing"," IEEE Int l Conf Image Processing Switzerl Rosann","J Lee"
"151","15","29","Y Rhee","A Scalable-Cache coherent Architecture for Large-Scale Mesh-Connected Multiprocessor,","Journal of Systems Architecture","J Lee"
"152","16","5","X Ma, M Winslett, S Yu","Improving MPI-IO Output Performance with Active Buffering Plus Threads,","Proceedings of the International Parallel and Distributed Processing Symposium IPDPS International Parallel and Distributed Processing Symposium Nice","J Lee"
"153","16","6","M Winslett, S Yu, X Ma","Active buffering plus compressed migration: an integrated solution to parallel simulations' data transport needs ","ICS International Conference Supercomputing","J Lee"
"154","16","7","M Winslett, S Yu, X Ma","Declustering Large Multidimensional Data Sets for Range Queries over Heterogeneous Disks ","SSDBM Statistical and Scientific Database Management","J Lee"
"155","16","8","M Winslett, S Kuo, Y Chen, Y Cho","Efficient Input and Output for Scientific Simulations ","IOPADS I O Parallel and Distributed Systems","J Lee"
"156","16","9","M Winslett, S Yu, X Ma","Faster Collective Output through Active Buffering ","IPDPS International Parallel and Distributed Processing Symposium","J Lee"
"157","16","10","M Winslett, S Yu, X Ma","Improving MPI-IO Output Performance with Active Buffering Plus Threads ","IPDPS International Parallel and Distributed Processing Symposium","J Lee"
"158","16","11","M Winslett, S Yu, X Ma","Enhancing Data Migration Performance via Parallel Data Compression ","IPDPS International Parallel and Distributed Processing Symposium","J Lee"
"159","16","12","M Winslett, S Kuo, Y Cho","New GDM-based Declustering Methods for Parallel Range Queries ","IDEAS International Database Engineering and Application Symposium","J Lee"
"160","16","13","M Winslett, S Kuo, Y Chen, Y Cho","Parallel I/O for scientific applications on heterogeneous clusters: a resource-utilization approach ","International Conference Supercomputing","J Lee"
"161","16","14","M Winslett, P Brezany","Parallel I/O Support for HPF on Computational Grids ","ISHPC High Performance Computing","J Lee"
"162","16","15","M Winslett, S Yu, X Ma","Tuning high-performance scientific codes: the use of performance models to control resource usage during data migration and I/O ","ICS International Conference Supercomputing","J Lee"
"163","16","1","M Winslett, X Ma, S Yu","Active Buffering Plus Compressed Migration: An Integrated Solution to Parallel Simulations�� Data Transport Needs,","Proceedings of the International Conference Supercomputing ICS International Conference Supercomputing New","J Lee"
"164","16","2","M Winslett, X Ma, S Yu","Declustering Large Multidimensional Data Sets for Range Queries over Heterogeneous Disks,","Proceedings of the International Conference Scientific and Statistical Database Management SSDBM Statistical and Scientific Database Management","J Lee"
"165","16","3","M Winslett, X Ma, S Yu","Enhancing Data Migration Performance via Parallel Data Compression,","Proceedings of the International Parallel and Distributed Processing Symposium IPDPS International Parallel and Distributed Processing Symposium Fort Lauderdale","J Lee"
"166","16","4","X Ma, M Winslett, S Yu","Faster Collective Output through Active Buffering,","Proceedings of the International Parallel and Distributed Processing Symposium IPDPS International Parallel and Distributed Processing Symposium Fort Lauderdale","J Lee"
"167","17","1","J Wang, L Liu, M Sheu","An Expandable Chip Desing for Gray-scale Morphological Operations ","ISCAS IEEE International Symposium Circuits and Systems","J Lee"
"168","17","2","A Suen, J Wang, L Liu, M Sheu","A High Throughput-Rate Architecture for * -D DCT ","ISCAS IEEE International Symposium Circuits and Systems","J Lee"
"169","17","3","C Yang, J Wang, T Huang","Graph theoretic characterization and reliability of the generalized Boolean n-cube network ","Parallel Computing","J Lee"
"170","17","4","J Wang, T Kuo","Enhancing the multiple-fault detection of single-fault test sets ","Computer Aided Design","J Lee"
"171","17","5","C Fahn, J Wang","An Adaptive Reduction Procedure for the Piecewise Linear Approximation of Digitized Curves ","IEEE Transactions Pattern Analysis and Machine Intelligence","J Lee"
"172","17","6","C Lee, E Lu","Bit-Parallel Systolic Multipliers for GF m Fields Defined by All-One and Equally Spaced Polynomials ","IEEE Trans Computers","J Lee"
"173","17","7","J Wang, T Kuo","A New Approach to Derive Robust Sets for Stuck-open Faults in CMOS Combinational Logic Circuits ","DAC Design Automation Conference","J Lee"
"174","17","8","J Wang, T Kuo","A Fault Analysis Method for Synchronous Sequential Circuits ","DAC Design Automation Conference","J Lee"
"175","18","1","T Conlon, R Cox, J McKendree, K Stenning","Investigating representational competence in secondary school students","NA","J Lee"
"176","18","2","R Cox, J McKendree, R Tobin, T Mayes","Vicarious learning from dialogue and discourse: A controlled comparison","NA","J Lee"
"177","18","3","R Coyne","CAD On-Line","NA","J Lee"
"178","18","4","R Coyne, M Ramscar, K Zreik","Design and the Net: Proceedings of the th International EuropIA Conference","NA","J Lee"
"179","18","5","C Gurr, K Stenning","Theories of diagrammatic reasoning: distinguishing component problems","NA","J Lee"
"180","18","6","D He, G Ritchie","Disambiguation between Visual Display and Represented Domain in Multimodal Interfaces","NA","J Lee"
"181","18","7","D He, G Ritchie","Referring to displays in multimodal interfaces","NA","J Lee"
"182","18","8","D He, G Ritchie","Resolving References to Graphical Objects in Multimodal Queries by Constraint Satisfaction ","ICMI Advances Multimodal Interfaces","J Lee"
"183","18","9","R Inder, J Kilgour","Automatic Generation of Diagrammatic Web Site Maps","NA","J Lee"
"184","18","10","J Kilgour, R Inder","Automatic generation of diagrammatic Web site maps ","SAC Selected Areas Cryptography","J Lee"
"185","18","11","","Graphics and natural language in design and instruction","NA","J Lee"
"186","18","12","","Graphics and natural language in multi-modal dialogues","NA","J Lee"
