"","author.ID","paper.ID","coauthor.names","paper.title","journal.title","author.names"
"11","11","2","R Bettati","Dynamic Resource Allocation Migration for Multiparty Real-Time Communications ","ICDCS International Conference Distributed Computing Systems","A Gupta"
"12","11","3","D Ferrari, M Moran, Q Nguyen, R Yavatkar, R Bettati, W Heffner, W Howe","Connection Establishment for Multi-Party Real-Time Communication ","NOSSDAV Network and Operating System Support for Digital Audio and Video","A Gupta"
"13","11","4","D Ferrari, G Ventre","Distributed Advance Reservation of Real-Time Connections ","NOSSDAV Network and Operating System Support for Digital Audio and Video","A Gupta"
"14","11","5","M Moran, Q Nguyen, W Howe","Resource Sharing for Multi-Party Real-Time Communication ","INFOCOM The Conference Computer Communications","A Gupta"
"15","11","6","D Ferrari, G Ventre","Distributed Advance Reservation of Real-Time Connections ","Multimedia Syst","A Gupta"
"16","11","7","D Ferrari","Resource partitioning for real-time communication ","IEEE ACM Trans Netw","A Gupta"
"17","11","8","K Rothermel","Failure Recovery for Multi-Party Real-Time Communication ","ICMCS International Conference Multimedia Computing and Systems","A Gupta"
"18","12","20","S Ghosh, S Pemmaraju","A self-stabilizing algorithm for the maximum flow problem,"," th Annual IEEE International Conference Computers and Communication","A Gupta"
"19","12","21","C Mazumdar","PMM: A parallel architecture for production systems,","ACM Southeastcon","A Gupta"
"20","12","22","C Mazumdar","A partially shared parallel Rete network for faster execution of production systems,","Froniters of Knowledge Based Computing Vijay P Bhatkar and Kiran M Rege ed Narosa Publishing House","A Gupta"
"21","12","23","N Gururaj","A simulator for distributed self-stabilizing algorithms,","ADCOM International Conference Advanced Computing and Communication Bhubaneswar","A Gupta"
"22","12","24","M Kortright, R Borie","Fast parallel algorithms for the balanced decomposition of series-parallel graphs,","Congressus Numerantium","A Gupta"
"23","12","25","V Madhu, P Singhal","Design and implementation of a Linux-based IPv -IPv Bridge,","CIT Bhubaneswar","A Gupta"
"24","12","26","A Nandi","Estimating Link Characteristics of Internet Paths With FPathchar ","International Conference Internet Computing","A Gupta"
"25","12","27","H Paul, R Badrinath","Combining diverse checkpoint and recovery algorithms for distributed systems,"," rd International Workshop Distributed Computing Calcutta","A Gupta"
"26","12","28","H Paul, R Badrinath","Hierarchical coordinated checkpointing algorithms,","PDCS Parallel and Distributed Computing Systems IASTED International Conference Parallel and Distributed Computing and Systems","A Gupta"
"27","12","29","H Paul, R Badrinath","A heterogeneous checkpoint and recovery protocol,","PDPTA Parallel and Distributed Processing Techniques and Applications International Conference Parallel and Distributd Processing Techniques and Applications Las Vegas","A Gupta"
"28","12","1","S Banerjee, A Basu","Online transcoding of web pages for mobile devices,","HCI Human Computer Interaction Udine","A Gupta"
"29","12","2","A Basu, U Deshpande","Adaptive Fault Tolerant Hospital Resource Scheduling ","CoopIS DOA International Symposium Distributed Objects and Applications ODBASE International Conference Ontologies Databases and Applications of SEmantics","A Gupta"
"30","12","3","A Basu, S Banerjee","Online Transcoding of Web Pages for Mobile Devices ","HCI Human Computer Interaction","A Gupta"
"31","12","4","A Basu","Intellegent mobile agent based framework for resource discovery and transcoding,","Intelligent Computing and VLSI Very Large Scale Integration Allied Publishers","A Gupta"
"32","12","5","R Borie","Balanced decomposition for partial-k trees,","Congressus Numerantium","A Gupta"
"33","12","6","U Deshpande, A Basu","Coordinated problem solving through resource sharing in a distributed environment,"," IEEE Transactions Systems Man and Cybernatics","A Gupta"
"34","12","7","U Deshpande, A Basu","A coordination mechanism for hospital resource scheduling using a multi-agent framework,"," rd International Workshop Distributed Computing Calcutta","A Gupta"
"35","12","8","U Deshpande, A Basu","Adaptive fault tolerant hospital resource scheduling,","International Conference Cooperative Information Systems LNCS","A Gupta"
"36","12","9","U Deshpande, A Basu","A distributed hospital resource scheduling system using a multi-agent framework,","IETE Technical Review","A Gupta"
"37","12","30","H Paul, R Badrinath","A Heterogeneous Checkpoint and Recovery Protocol in Cluster-Based Distributed Systems ","PDPTA Parallel and Distributed Processing Techniques and Applications","A Gupta"
"38","12","31","H Paul, R Badrinath","Evaluation of different classes of checkpoint and recovery potocols iwth dPSIM,","CIT th International Conference Information Technology Gopalpur Sea","A Gupta"
"39","12","32","H Paul, R Badrinath","Performance comparison of checkpoint and recovery protocols,"," Concurrency and Computation Practice and Experience","A Gupta"
"40","12","33","H Paul, R Badrinath","Simulation and performance estimation of checkpoint and recovery protocols,","Poster presentation HPC ASIA Bangalore","A Gupta"
"41","12","34","S Pemmaraju, S Ghosh","Fault-containing network protocols ","SAC Selected Areas Cryptography","A Gupta"
"42","12","35","S Pemmaraju, S Ghosh, T Herman","Fault-Containing Self-Stabilizing Algorithms ","PODC Symposium Principles of Distributed Computing","A Gupta"
"43","12","36","S Pemmaraju, S Ghosh","A Self-Stabilizing Algorithm for the Maximum Flow Problem ","Distributed Computing","A Gupta"
"44","12","37","S Ranjan, A Basu, A Meka, A Chaturvedi","Adaptive mobile agents: modeling and a case study,"," Workshop Distributed Computing Calcutta","A Gupta"
"45","12","38","S Shekhar, S Banerjee","Online transcoding of news pages for handheld devices,","International Conference Computer Sciences","A Gupta"
"46","12","10","U Deshpande, A Basu","Performance improvement of contract net based using instance based learning,","International Workshop Distributed Computing Kolkata Proceedings Springer Verlag s LNCS series","A Gupta"
"47","12","11","U Deshpande, A Basu","Task assignment in a collaborative system with imprecise information,","KBCS Mumbai","A Gupta"
"48","12","12","S Ghosh, S Pemmaraju","Fault-containing network protocols,","Annual ACM Symposium Applied Computing San Jose","A Gupta"
"49","12","13","S Ghosh, S Pemmaraju","A fault-containing self-stabiling spanning tree algorithm,","Journal of Computing and Information","A Gupta"
"50","12","14","S Ghosh, T Herman, S Pemmaraju","Fault-containing self-stabilizing protocols,"," th Annual ACM Symposium Principles of Distributed Computing","A Gupta"
"51","12","15","S Ghosh","An exercise in fault-containment: Self-stabilizing leader election,","Information Processing Letters","A Gupta"
"52","12","16","S Ghosh, S Pemmaraju","Randomized algorithms in graph theory,","Technical Report TR Department of Computer Science The University of City","A Gupta"
"53","12","17","S Ghosh, M Karaata, S Pemmaraju","Self-stabilizing dynamic programming algorithms on trees,"," Workshop Self Stabilizing Systems Las Vegas","A Gupta"
"54","12","18","S Ghosh, M Karaata, S Pemmaraju","A self-stabilizing algorithm for maximal matching on trees,","Technical Report TR Department of Computer Science The University of City","A Gupta"
"55","12","19","S Ghosh, S Pemmaraju","A self-stabilizing algorithm for the maximum flow problem,","Distributed Computing","A Gupta"
"56","13","1","M Dubuisson-Jolly, T O'Donnell","A Cooperative Framework for Segmentation Using D Active Contours and D Hybrid Models as Applied to Branching Cylindrical Structures ","ICCV International Conference Computer Vision","A Gupta"
"57","13","2","C Liang, M Dubuisson-Jolly","Optimal Polyline Tracking for Artery Motion Compensation in Coronary Angiography ","ICCV International Conference Computer Vision","A Gupta"
"58","13","3","T Boult, T O'Donnell","A new model for the recovery of cylindrical structures from medical image data ","CVRMed","A Gupta"
"59","13","4","B Bhanu, D Michael, T Boult","Introduction to the Special Issue on Innovative Applications of Computer Vision ","Mach Vis Appl","A Gupta"
"60","13","5","T Boult, T O'Donnell","Global Models with Parametric Offsets as Applied to Cardiac Motion Recovery ","CVPR Computer Vision and Pattern RecognitioN","A Gupta"
"61","13","6","G Funka-Lea","The use of hybrid models to recover cardiac wall motion in tagged MR images ","CVPR Computer Vision and Pattern RecognitioN","A Gupta"
"62","13","7","G Funka-Lea, R White, S Halliburton, S Aharon, T O'Donnell","Multi-Modality Model-Based Registration in the Cardiac Domain ","CVPR Computer Vision and Pattern RecognitioN","A Gupta"
"63","14","1","J Chew","Fairness performance of dynamic weights in the ATM ABR service ","Perform Eval","A Gupta"
"64","14","2","J Chew","Improving Fairness of Long VCs Using Active Fairness in the ATM ABR Service ","ICC International Conference Communications","A Gupta"
"65","14","3","X Wang","Controlling Isochronous Traffic in CRMA/ATM Interworking ","ICC International Conference Communications","A Gupta"
"66","14","4","B Lee, M Shamsuzzaman","A New Consolidation Algorithm for Point-to-Multipoint ABR Service in ATM Networks ","ICN International Competition Network","A Gupta"
"67","14","5","N Georganas","Analysis of a Packet Switch with Input and Output Buffers and Speed Constraints ","INFOCOM The Conference Computer Communications","A Gupta"
"68","14","6","N Georganas","Priority Performance of ATM Packet Switches ","INFOCOM The Conference Computer Communications","A Gupta"
"69","14","7","L Orozco-Barbosa, N Georganas","Switching Modules for ATM Switching Systems and Their Interconnection Networks ","Computer Networks and ISDN Systems","A Gupta"
"70","15","30","B ukic, P Konana","Pricing Virtual Private Networks - An Economic, Engineering and Experimental Approach,","Business Modelling A MultiDisciplinary Approach Essays honor of Andrew B Whinston C Holsapple V Jacob H R Rao eds Kluwer Academic Publishers forthcoming","A Gupta"
"71","15","31","D Stahl, A Whinston","Priority Pricing of Integrated Services Networks, in Internet Economics, L W McKnight and J P Bailey, eds , MIT Press, Cambridge, MA, , - ","NA","A Gupta"
"72","15","32","D Stahl, A Whinston"," A Priority Pricing Approach to Manage Multi-Service Class Networks in Real-Time,"," The Journal of Electronic Publishing","A Gupta"
"73","15","33","D Stahl, A Whinston","A Stochastic Equilibrium Model of Internet Pricing,","Journal of Economic Dynamics and Control","A Gupta"
"74","15","34","B Jukic, M Li, D Stahl, A Whinston"," Estimating Internet Users' Demand Characteristics,","Computational Economics","A Gupta"
"75","15","35","B Jukic, M Parameswaran, D Stahl, A Whinston"," Streamlining the Digital Economy: How to Avert a Tragedy of the Commons,","IEEE Internet Computing","A Gupta"
"76","15","36","D Stahl, A Whinston"," The Economics of Network Management,","Communications of the ACM","A Gupta"
"77","15","37","D Stahl, A Whinston","The Internet: A Future Tragedy of the Commons?","Computational Approaches to Economic Problems H Amman B Rustem and A B Whinston eds Kluwer Academic Publishers Dordrecht The","A Gupta"
"78","15","38","D Morrice","Transient S ensitivity Analysis in Computer Simulation,","Proceedings of European Simulation Multiconference Barcelona Nominated for the Best Paper Award","A Gupta"
"79","15","39","P Konana, A Whinston"," Integrating User Preferences and Real-time Workload in Electronic Commerce,","Information Systems Research","A Gupta"
"80","15","40","P Konana, D Stahl, A Whinston","Pricing and Real-Time Database Applications for Information Services: A Framework and Economic Justification,","Proceedings of ICIS International Conference Information Systems Dcember Winner Runners up award for the Best Paper","A Gupta"
"81","15","41","P Konana, D Stahl, A Whinston","Research Issues in Real-time DBMS in the Context of Electronic Commerce,","Proceedings of ACM for Workshop Databases Active and Real time association with th International Conference Information and Knowledge Management","A Gupta"
"82","15","42","A Whinston, B Jukic, D Stahl, M Parameswaran","Streamlining the Digital Economy: How to Avert a Tragedy of the Commons ","IEEE Internet Computing","A Gupta"
"83","15","43","A Whinston, D Stahl","The Economics of Network Management ","Commun ACM","A Gupta"
"84","15","10","R Bapna, P Goes","Simulating Online Yankee Auctions to Optimize Sellers Revenue,","Proceedings of HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES Maui","A Gupta"
"85","15","11","R Bapna, P Goes, Y Jin","User Heterogeneity and its Impact on Electronic Auction Market Design: An Empirical Exploration,","Forthcoming Management Information Systems Quarterly","A Gupta"
"86","15","12","R Bapna, P Goes"," A Theoretical and Empirical Investigation of Multi-item On-line Auctions,","Information Technology and Management","A Gupta"
"87","15","13","R Chellappa, G Gupta, A A","Managing Computing Resources in Active Intranets ,","International Journal of Network Management","A Gupta"
"88","15","14","A Chen, P Goes, J Marsden","Database Design in the Modern Organization - Identifying Robust Structures Under Changing Query Patterns and Arrival Rate Conditions,","Forthcoming Decision Support Systems of Article Press version","A Gupta"
"89","15","15","P Goes, R Bapna","Insights and Analyses of Online Auctions ","Commun ACM","A Gupta"
"90","15","16","P Goes, R Bapna","Simulating Online Yankee Auctions to Optimize Sellers Revenue ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES","A Gupta"
"91","15","17","R Gopal","Minitrack Introduction ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES","A Gupta"
"92","15","18","R Gopal","Trading Higher Software Piracy for Higher Profits: The Case of Phantom Piracy,","Proceedings of HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES Big Island Nominated for the Best Paper Award","A Gupta"
"93","15","19","L Linden, D Stahl, A Whinston"," Benefits and Costs of Adopting Usage Based Pricing in a Subnetwork,","Information Technology and Management","A Gupta"
"94","15","1","G Adomavicius","Towards Comprehensive Bidder Support in Online Combinatorial Auctions,","Proceedings of WITS Workshop Information Technologies and Systems","A Gupta"
"95","15","2","R Bapna, P Goes"," Comparative Analysis of Multi-Item Online Auctions: Evidence from the Laboratory,","Decision Support System","A Gupta"
"96","15","3","R Bapna","Online Mercantile Processes: A Closer Look at B C Online Auctions, in Handbook of Electronic Commerce in Business and Society, P B Lowry, R J Watson, and J O Cherrington eds , St Lucie Press, Boca Raton, FL, , - ","NA","A Gupta"
"97","15","4","R Bapna, P Goes","Online Mercantile Processes for Digital Products under Quality-of-Service and Uncertain Demand,","Proceedings of WITS Workshop Information Technologies and Systems Sydney","A Gupta"
"98","15","5","R Bapna, P Goes"," Analysis and Design of Business-to-Consumer Online Auctions,","Management Science","A Gupta"
"99","15","6","R Bapna, P Goes"," Insights and Analysis of Online Auctions,","Communications of the ACM","A Gupta"
"100","15","7","R Bapna, P Goes, G aruga","Predictive Calibration of Online Multi-Unit Ascending Auctions,","Proceedings of WITS Workshop Information Technologies and Systems Barcelona Nominated for the Best Paper Award","A Gupta"
"101","15","8","R Bapna, P Goes, G Karuga","Optimal Design of the Online Auction Channel: Analytical, Empirical and Computational Insights,","Decision Sciences of prepublication version","A Gupta"
"102","15","9","R Bapna, P Goes"," Replicating Online Yankee Auctions to Analyze Auctioneers' and Bidders' Strategies,","Information Systems Research","A Gupta"
"103","15","20","D Stahl, A Whinston","A Conceptual Framework for Applying Parallel Computing to Flexible Manufacturing Systems,","Proceedings of NSF Conference Design and Manufacturing","A Gupta"
"104","15","21","B Su, Z Walter","Economic Analysis of Consumer Purchase Intentions in Electronic and Traditional Retail Channels: Competitive and Strategic Implications,","Forthcoming Decision Support Systems","A Gupta"
"105","15","22","D Stahl, A Whinston","Economic Issues in Electronic Commerce,","Readings Electronic Ravi Kalakota and Andrew B Whinston eds Wesley Parts Reprinted under the same title Legal Issues Electronic R L ed Captus Press","A Gupta"
"106","15","23","D Stahl, A Whinston","A Decentralized Approach to Estimate Activity Based Costs and Near-Optimal Resource Allocation in Flexible Manufacturing Systems,","International Journal of Flexible Manufacturing Systems","A Gupta"
"107","15","24","Y Tung, J Marsden"," Digital Signature: Use and Modification to Achieve Success in Next Generational E-Business Processes,","Forthcoming Information Management","A Gupta"
"108","15","25","D Stahl, A Whinston"," Managing Computing Resources in Intranets: An Electronic Commerce Perspective,","Decision Support Systems","A Gupta"
"109","15","26","B Jukic, D Stahl, A Whinston"," Extracting Consumers' Private Information for Implementing Incentive Compatible Internet Traffic Pricing,","Journal of Management Information Systems","A Gupta"
"110","15","27","D Stahl, A Whinston","An Economic Approach to Network Computing with Priority Classes,","Journal of Organizational Computing and Electronic","A Gupta"
"111","15","28","D Stahl, A Whinston","Application of Parallel Computing to Resource Pricing and Scheduling in Flexible Manufacturing Systems,","Operations Research Methods Models and Applications J E Aronson and S Zionts eds Quorum Books","A Gupta"
"112","15","29","D Stahl, A Whinston","Pricing of Services on The Internet,","IMPACT How IC Research Affects Public Policy and Business Markets Quorum Books forthcoming","A Gupta"
"113","16","1","A Biere, E Clarke, P Williams","Combining Decision Diagrams and SAT Procedures for Efficient Symbolic Model Checking ","CAV Computer Aided Verification","A Gupta"
"114","16","2","E Clarke, J Kukula, O Shrichman","SAT Based Abstraction-Refinement Using ILP and Machine Learning Techniques ","CAV Computer Aided Verification","A Gupta"
"115","16","3","A Gupta, A Gupta, Z Yang, P Ashar","Dynamic Detection and Removal of Inactive Clauses in SAT with Application in Image","Computation DAC Design Automation Conference","A Gupta"
"116","16","4","P Ashar, Z Yang","Dynamic Detection and Removal of Inactive Clauses in SAT with Application in Image Computation ","DAC Design Automation Conference","A Gupta"
"117","16","5","P Ashar, Z Yang","SAT-Based Image Computation with Application in Reachability Analysis ","FMCAD Formal Methods Computer Aided Design","A Gupta"
"118","16","6","R Suryanarayan, T Blalock","A slew rate enhancement technique for operational amplifiers based on a tunable active Gm-based capacitance multiplication circuit ","ACM Great Lakes Symposium VLSI Very Large Scale Integration","A Gupta"
"119","16","7","P Williams, A Biere, E Clarke","Combining Decision Diagrams and SAT Procedures for Efficient Symbolic Model Checking","CAV Computer Aided Verification","A Gupta"
"120","17","1","J Hayes","Width minimization of two-dimensional CMOS cells using integer programming ","ICCAD International Conference Computer Aided Design","A Gupta"
"121","17","2","J Hayes","Optimal -D cell layout with integrated transistor folding ","ICCAD International Conference Computer Aided Design","A Gupta"
"122","17","3","J Hayes","CLIP: An Optimizing Layout Generator for Two-Dimensional CMOS Cells ","DAC Design Automation Conference","A Gupta"
"123","17","4","J Hayes","CLIP: integer-programming-based optimal layout synthesis of D CMOS cells ","ACM Trans Design Autom Electr Syst","A Gupta"
"124","18","1","A Gupta, I Avila-Campillo, T Green, A Gupta, M Onizuka, D Raven, D Suciu","XMLTK: An XML Toolkit for Scalable XML Stream Processing"," PLANX","A Gupta"
"125","18","2","S Chaudhuri, V Narasayya","Compressing SQL workloads ","SIGMOD International Conference Management of Data Conference","A Gupta"
"126","18","3","A Gupta, A Gupta, A Halevy, D Suciu","View Selection for Stream Processing","WebDB","A Gupta"
"127","18","4","A Gupta, A Gupta, D Suciu","Stream Processing of XPath Queries with Predicates","SIGMOD International Conference Management of Data","A Gupta"
"128","18","5","A Gupta, A Gupta, D Suciu, A Halevy","The View Selection Problem for Stream Processing","PODS Symposium Principles of Database Systems","A Gupta"
"129","18","6","A Halevy, D Suciu","View Selection for Stream Processing ","WebDB","A Gupta"
"130","18","7","A Halevy, D Suciu","The view selection problem for XML content based routing ","PODS Symposium Principles of Database Systems","A Gupta"
"131","18","8","D Suciu","Stream Processing of XPath Queries with Predicates ","SIGMOD International Conference Management of Data Conference","A Gupta"
"132","19","1","K Chakraborty, P Mazumder","A Silicon Compiler for Fault-Tolerant ROMs ","DFT Defect and Fault Tolerance VLSI Systems","A Gupta"
"133","19","2","K Chakraborty, M Bhattacharya, P Mazumder, S Kulkarni","A Physical Design Tool for Built-in Self-Repairable Static RAMs ","DATE Design Automation and Test Europe","A Gupta"
"134","19","3","L Whitman, R Agarwal","Supply chain agent decision aid system SCADAS ","Winter Simulation Conference","A Gupta"
"135","1","103","B Verghese, M Rosenblum, R Chandra, S Devine","Scheduling and Page Migration for Multiprocessor Compute Servers ","ASPLOS Architectural Support for Programming Languages and Operating Systems","A Gupta"
"136","1","16","J Chapin, M Rosenblum, S Herrod","Memory System Performance of UNIX on CC-NUMA Multiprocessors ","SIGMETRICS Measurement and Modeling of Computer Systems","A Gupta"
"137","1","104","W Weber","Cache Invalidation Patterns in Shared-Memory Multiprocessors ","IEEE Trans Computers","A Gupta"
"138","1","17","D Cheriton, H Goosen, P Boyle","The VMP Multiprocessor: Initial Experience, Refinements and Performance Evlauation ","ISCA International Symposium Computer Architecture","A Gupta"
"139","1","105","W Weber","Exploring the Benefits of Multiple Hardware Contexts in a Multiprocessor Architecture: Preliminary Results ","ISCA International Symposium Computer Architecture","A Gupta"
"140","1","50","D Lenoski, J Laudon, J Hennessy, K Gharachorloo, P Gibbons","Memory Consistency and Event Ordering in Scalable Shared-Memory Multiprocessors ","ISCA International Symposium Computer Architecture","A Gupta"
"141","1","18","A Colburn, I Tashev, J Cadiz, L He, R Cutler, S Silverberg, Y Rui, Z Zhang, Z Liu","Distributed meetings: a meeting capture and broadcasting system ","ACM Multimedia","A Gupta"
"142","1","106","W Weber","Analysis of Cache Invalidation Patterns in Multiprocessors ","ASPLOS Architectural Support for Programming Languages and Operating Systems","A Gupta"
"143","1","51","D Lenoski, J Laudon, J Hennessy, K Gharachorloo","The Directory-Based Cache Coherence Protocol for the DASH Multiprocessor ","ISCA International Symposium Computer Architecture","A Gupta"
"144","1","19","R Cutler, Y Rui, J Cadiz, I Tashev, L He, A Colburn, Z Zhang, Z Liu, S Silverberg","Distributed meetings,"," ACM","A Gupta"
"145","1","107","W Weber, T Mowry","Reducing Memory and Traffic Requirements for Scalable Directory Based Cache Coherence Schemes,"," Anoop Gupta","A Gupta"
"146","1","52","D Lenoski, D Nakahira, J Laudon, J Hennessy, L Stevens, T Joe","The DASH Prototype: Logic Overhead and Performance ","IEEE Trans Parallel Distrib Syst","A Gupta"
"147","1","108","S Woo, M Ohara, E Torrie, J Singh","The SPLASH Programs,"," ISCA International Symposium Computer Architecture","A Gupta"
"148","1","53","D Lenoski, D Nakahira, J Laudon, J Hennessy, L Stevens, T Joe","The DASH Prototype: Implementation and Performance ","ISCA International Symposium Computer Architecture","A Gupta"
"149","1","54","D Lenoski, J Laudon, J Hennessy, K Gharachorloo, M Horowitz, M Lam, W Weber","The Stanford Dash Multiprocessor ","IEEE Computer","A Gupta"
"150","1","55","M Martonosi, T Anderson","Effectiveness of Trace Sampling for Performance Debugging Tools ","SIGMETRICS Measurement and Modeling of Computer Systems","A Gupta"
"151","1","56","M Martonosi, T Anderson","MemSpy: Analyzing Memory System Bottlenecks in Programs ","SIGMETRICS Measurement and Modeling of Computer Systems","A Gupta"
"152","1","57","M Martonosi, T Anderson","Tuning Memory Performance of Sequential and Parallel Programs ","IEEE Computer","A Gupta"
"153","1","90","P Stenstr&ouml, m m, T Joe","Comparative Performance Evaluation of Cache-Coherent NUMA and COMA Architectures ","ISCA International Symposium Computer Architecture","A Gupta"
"154","1","58","M Martonosi","Tradeoffs in Message Passing and Shared Memory Implementations of a Standard Cell Router ","ICPP International Conference Parallel Processing","A Gupta"
"155","1","91","M Tambe","Suitability of Message Passing Computers for Implementing Production Systems ","AAAI National Conference Artificial Intelligence","A Gupta"
"156","1","59","T Mowry, W Weber","Reducing Memory and Traffic Requirements for Scalable Directory-Based Cache Coherence Schemes ","ICPP International Conference Parallel Processing","A Gupta"
"157","1","92","D Teodosiu, J Chapin, M Rosenblum, S Devine, T Lahiri","Hive: Fault Containment for Shared-Memory Multiprocessors ","SOSP Symposium Operating Systems Principles","A Gupta"
"158","1","93","D Teodosiu, J Chapin, M Rosenblum, S Devine, T Lahiri","Implementing Efficient Fault Containment for Multiprocessors: Confining Faults in a Shared-Memory Multiprocessor Environment ","Commun ACM","A Gupta"
"159","1","94","E Torrie, J Singh, M Ohara, S Woo","The SPLASH- Programs: Characterization and Methodological Considerations ","ISCA International Symposium Computer Architecture","A Gupta"
"160","1","95","A Tucker, J Torrellas","Benefits of Cache-Affinity Scheduling in Shared-Memory Multiprocessors: A Summary ","SIGMETRICS Measurement and Modeling of Computer Systems","A Gupta"
"161","1","96","A Tucker, J Torrellas","Evaluating the Performance of Cache-Affinity Scheduling in Shared-Memory Multiprocessors ","J Parallel Distrib Comput","A Gupta"
"162","1","97","A Tucker","Exploiting Variable Grain Parallelism at Runtime ","PPOPP Principles Practice of Parallel Programming PPEALS Symposium Principles and Practice of Parallel Programming","A Gupta"
"163","1","98","A Tucker","Process Control and Scheduling Issues for Multiprogrammed Shared-Memory Multiprocessors ","SOSP Symposium Operating Systems Principles","A Gupta"
"164","1","99","A Tucker, S Urushibara","The Impact of Operating System Scheduling Policies and Synchronization Methods of the Performance of Parallel Application ","SIGMETRICS Measurement and Modeling of Computer Systems","A Gupta"
"165","1","20","C Forgy, A Newell, R Wedig","Initial Assessment of Architectures for Production Systems,"," AAAI National Conference Artificial Intelligence","A Gupta"
"166","1","21","C Forgy","Static and Run-Time Characteristics of OPS Production Systems ","J Parallel Distrib Comput","A Gupta"
"167","1","22","K Gharachorloo, D Lenoski, J Laudon, P Gibbons, J Hennessy","Memory Consistency and Event Ordering in Scalable SharedMemory Multiprocessors Retrospectives and Reprints ,"," ","A Gupta"
"168","1","23","K Gharachorloo, R Chandra, V Soundararajan","Performance evaluation of hybrid hardware and software distributed shared memory protocols ","International Conference Supercomputing","A Gupta"
"169","1","24","K Gharachorloo, J Hennessy","Performance Evaluation of Memory Consistency Models for Shared Memory Multiprocessors,"," ASPLOS Architectural Support for Programming Languages and Operating Systems","A Gupta"
"170","1","25","J Grudin, L He","Designing presentations for on-demand viewing ","CSCW Conference Computer Supported Cooperative Work","A Gupta"
"171","1","26","C Forgy, A Newell, R Wedig","Parallel Algorithms and Architectures for RuleBased Systems,"," ISCA International Symposium Computer Architecture","A Gupta"
"172","1","27","M Tambe","Suitability of Message Passing Computers for Implementing Production Systems,"," AAAI National Conference Artificial Intelligence","A Gupta"
"173","1","60","T Mowry","Tolerating Latency Through Software-Controlled Prefetching in Shared-Memory Multiprocessors ","J Parallel Distrib Comput","A Gupta"
"174","1","28","Z Hakura","The Design and Analysis of a Cache Architecture for Texture Mapping ","ISCA International Symposium Computer Architecture","A Gupta"
"175","1","61","D Nakahira, D Ofelt, J Singh, J Kuskin, J Baxter, J Heinlein, J Hennessy, K Gharachorloo, M Heinrich, M Horowitz, M Rosenblum, R Simoni","The Performance Impact of Flexibility in the Stanford FLASH Multiprocessor ","ASPLOS Architectural Support for Programming Languages and Operating Systems","A Gupta"
"176","1","29","L He, Q Liu, Y Rui","Building an intelligent camera management system ","ACM Multimedia","A Gupta"
"177","1","62","D Nakahira, D Ofelt, J Kuskin, J Baxter, J Chapin, J Heinlein, J Hennessy, K Gharachorloo, M Heinrich, M Horowitz, M Rosenblum, R Simoni","The Stanford FLASH Multiprocessor ","ISCA International Symposium Computer Architecture","A Gupta"
"178","1","63","P Nayak, P Rosenbloom","Comparison of the Rete and Treat Production Matchers for Soar ","AAAI National Conference Artificial Intelligence","A Gupta"
"179","1","64","A Newell, C Forgy","High-Speed Implementations of Rule-Based Systems ","ACM Trans Comput Syst","A Gupta"
